"gene","gene_name","zscore","effect_size","pvalue","var_g","pred_perf_r2","pred_perf_pval","pred_perf_qval","n_snps_used","n_snps_in_cov","n_snps_in_model","fdr"
"ENSG00000133789.14","SWAP70",0.730703060049693,0.0258393141715669,0.464960546054978,0.00251650159422676,0.121114670754266,4.26577951206666e-06,NA,11,11,11,0.777006063497435
"ENSG00000272823.1","RP11-295M18.6",0.730287001110828,0.00361388265645149,0.465214772167889,0.09994843922899,0.225852467822551,1.06949487858877e-10,NA,56,56,56,0.777006063497435
"ENSG00000134748.12","PRPF38A",-0.730264632290423,-0.0181095146121475,0.465228442463921,0.00537492494373273,0.0410190074742297,0.00845825935233999,NA,35,35,35,0.777006063497435
"ENSG00000120725.12","SIL1",-0.730001465775415,-0.0047981546722061,0.465389288639987,0.0557760220005429,0.0487798494699722,0.00511181443274784,NA,107,107,107,0.777006063497435
"ENSG00000135912.10","TTLL4",0.729775840958027,0.0350104705523855,0.465527214106695,0.0015052949038238,0.0312522467140757,0.0257325271134645,NA,12,12,12,0.777006063497435
"ENSG00000134265.12","NAPG",0.729762519954959,0.00822713811525328,0.465535358005928,0.0297216656687493,0.308934524443524,1.21056459865184e-16,NA,53,53,53,0.777006063497435
"ENSG00000261462.1","CTA-254O6.1",-0.729344082228111,-0.00863496024009849,0.465791213475329,0.0239773376309115,0.0400688752524101,0.0103618033538527,NA,55,55,55,0.777006063497435
"ENSG00000138750.14","NUP54",0.729200458497354,0.00644224941890145,0.465879050800286,0.0595603377962792,0.331687700081653,2.10603156318478e-16,NA,95,96,96,0.777006063497435
"ENSG00000090470.14","PDCD7",-0.728599911870417,-0.00826469695132275,0.466246432435489,0.026211519073217,0.0636506106390871,0.00112167548424632,NA,29,29,29,0.777006063497435
"ENSG00000031691.6","CENPQ",0.728319563840246,0.00758554360778226,0.466417989105123,0.0321791368842347,0.188845082203816,7.36691935873825e-09,NA,70,70,70,0.777006063497435
"ENSG00000272549.1","RP11-351J23.2",0.728130537645157,0.00920739879107076,0.466533681903485,0.0190602885086952,0.110721087402717,8.0004587219012e-06,NA,7,10,10,0.777006063497435
"ENSG00000234177.5","LINC01114",0.728052494196143,0.0117092597290739,0.466581452758685,0.0124494017743552,0.120500438056355,2.57783038595729e-06,NA,33,34,34,0.777006063497435
"ENSG00000165733.7","BMS1",-0.728044953305318,-0.0103157396347491,0.466586068726224,0.0105094346401898,0.0258450397271805,0.0397547304703745,NA,11,12,12,0.777006063497435
"ENSG00000140465.13","CYP1A1",-0.727860385240189,-0.00698598361776623,0.466699055347337,0.0449727076254019,0.0687944173506233,0.000506397387257388,NA,48,49,49,0.777006063497435
"ENSG00000171798.17","KNDC1",-0.727652247703393,-0.0314686250174812,0.466826488650363,0.00204610738721038,0.0802243241408639,0.000178196774882107,NA,4,4,4,0.777006063497435
"ENSG00000180398.11","MCFD2",-0.726127159229702,-0.00663637648943767,0.467760820789191,0.0456083490516939,0.461953826592285,1.57500549461684e-25,NA,19,19,19,0.778301599112392
"ENSG00000101004.14","NINL",0.725257401841494,0.0142653070819336,0.468294133684778,0.0126288560416039,0.119115031639137,5.28708131642229e-06,NA,8,8,8,0.778929242362347
"ENSG00000120008.15","WDR11",-0.724992583971828,-0.00452288118592956,0.468456580039702,0.0780663744291106,0.278760146287683,1.61978237177688e-13,NA,163,166,166,0.778939798199971
"ENSG00000171943.11","SRGAP2C",0.723642854456004,0.0233386382969186,0.469285024687751,0.00510870245965129,0.0428175063376554,0.00854645862568104,NA,7,9,9,0.779357543491975
"ENSG00000114491.13","UMPS",-0.72361746472365,-0.0086532731828427,0.469300616301627,0.0292372096746346,0.124518062894928,3.46679926027345e-06,NA,43,44,44,0.779357543491975
"ENSG00000165898.13","ISCA2",0.723424633806429,0.027323344999848,0.469419041440397,0.00222836979699531,0.0384433322680437,0.0127075639145668,NA,3,4,4,0.779357543491975
"ENSG00000213462.4","ERV3-1",0.72315585420717,0.00293339546666674,0.469584137249653,0.173780304634003,0.387208871668503,2.02311726558487e-21,NA,42,42,42,0.779357543491975
"ENSG00000168214.20","RBPJ",-0.723086887842713,-0.0353802368109475,0.469626504484597,0.00198477173368447,0.0332983665583954,0.021739449752008,NA,15,15,15,0.779357543491975
"ENSG00000111886.10","GABRR2",0.723056917428302,0.0119536036048932,0.469644916489052,0.0148053764521442,0.0308830291492588,0.0230445770254021,NA,25,25,25,0.779357543491975
"ENSG00000183309.11","ZNF623",0.722737972587661,0.00662911384026472,0.46984088156547,0.0448388336777777,0.259024447470548,1.87709926826798e-12,NA,50,50,50,0.779423536905484
"ENSG00000162078.11","ZG16B",0.722072923613273,0.0100352161065937,0.470249644148726,0.0241200315891552,0.0388256527354633,0.0126714082632034,NA,22,22,22,0.779698524321943
"ENSG00000134490.13","TMEM241",0.721917237331343,0.0191374644032383,0.470345362799552,0.00323316218642783,0.0644574025375845,0.00112414905711031,NA,26,26,26,0.779698524321943
"ENSG00000132294.14","EFR3A",-0.721705756496287,-0.00984251569099655,0.470475402150976,0.0205350313288566,0.127674506555192,2.29940721987766e-06,NA,58,58,58,0.779698524321943
"ENSG00000276855.1","CTD-3157E16.2",0.721006672933053,0.0101708576952096,0.470905409167156,0.0205363464119671,0.116483887780582,5.05447458784548e-06,NA,42,43,43,0.780152055691935
"ENSG00000238121.5","LINC00426",-0.72048867222473,-0.00873170174874785,0.471224171774422,0.0292709876613811,0.102882472445849,2.25610822143257e-05,NA,34,34,34,0.780421047844131
"ENSG00000148824.18","MTG1",0.719963238105621,0.00455744862806483,0.471547630249094,0.108801674162281,0.441297723362949,5.08579251432431e-24,NA,9,9,9,0.780550716579623
"ENSG00000123453.17","SARDH",-0.719085206764993,-0.0064669589036906,0.472088421511065,0.0347240490106909,0.246454960188542,3.09811926883383e-13,NA,69,69,69,0.780550716579623
"ENSG00000166965.12","RCCD1",-0.718990360128892,-0.00512581568874106,0.47214685926839,0.0970381919886559,0.274649957228844,1.94152308743976e-13,NA,83,83,83,0.780550716579623
"ENSG00000124788.17","ATXN1",0.718778104082047,0.0169440397680722,0.47227765079961,0.00462354296657175,0.0397624625801496,0.0114578533091089,NA,49,49,49,0.780550716579623
"ENSG00000169914.5","OTUD3",0.718620977606473,0.00490677626313972,0.472374484510805,0.0717564795992302,0.318492892060798,6.14518246515864e-18,NA,104,104,104,0.780550716579623
"ENSG00000167984.17","NLRC3",0.718520535736001,0.00352384542069928,0.47243639043233,0.127146117815264,0.367185865013558,8.67210665022258e-20,NA,39,39,39,0.780550716579623
"ENSG00000111077.17","TNS2",0.718438814323715,0.0187884090797696,0.472486761561515,0.0048566427522563,0.208034626635774,3.65867603704189e-10,NA,3,3,3,0.780550716579623
"ENSG00000151360.9","ALLC",0.718326700593366,0.00332076834480228,0.47255587060238,0.121549667822122,0.263413710906705,1.13380463815232e-12,NA,76,76,76,0.780550716579623
"ENSG00000177663.13","IL17RA",0.718076249316952,0.0298586022213518,0.47271027364802,0.00199754694482713,0.0973915178555946,4.75211522906904e-05,NA,5,5,5,0.780550716579623
"ENSG00000170027.6","YWHAG",-0.717774264720215,-0.0409192209020641,0.472896483880966,0.00101897651757908,0.0693483936337541,0.00059534949304956,NA,25,27,27,0.780599885731399
"ENSG00000134077.15","THUMPD3",0.717329806427041,0.00750772288707008,0.473170619900099,0.0357244104181498,0.26759424738742,7.51491250844878e-14,NA,28,28,28,0.780794111541499
"ENSG00000239642.5","MEIKIN",0.717025886675916,0.00957241847181416,0.473358123923569,0.0297433477409715,0.063201669094021,0.000986538489560896,NA,21,21,21,0.780845301943342
"ENSG00000122477.12","LRRC39",0.716350979774376,0.0122217626613089,0.47377465548675,0.016932069318417,0.14204450013027,3.50125237769631e-07,NA,49,49,49,0.781274134460966
"ENSG00000146540.14","C7orf50",-0.715300382481748,-0.0111373160210769,0.474423452275709,0.0282679103391028,0.223079374343438,1.40446331780779e-10,NA,41,43,43,0.782085572136038
"ENSG00000206503.12","HLA-A",0.714693942128189,0.00927971478845472,0.474798181818684,0.0175608265712487,0.11089195907588,1.44349164310795e-05,NA,60,73,73,0.782444824067118
"ENSG00000206077.10","ZDHHC11B",-0.714114831456193,-0.00656225156069478,0.475156175533272,0.0458479896634889,0.111695002189146,6.00694903638018e-06,NA,51,57,57,0.782776268045899
"ENSG00000167011.8","NAT16",0.713043506305775,0.00598433519604962,0.475818835924342,0.0559564270716953,0.147121446190364,4.50349817849859e-07,NA,46,46,46,0.783371731157843
"ENSG00000136783.9","NIPSNAP3A",-0.713022867887213,-0.00729608233668422,0.475831606641167,0.0530977668906026,0.17701241816173,1.02108879570072e-08,NA,110,112,112,0.783371731157843
"ENSG00000166770.10","ZNF667-AS1",-0.711327338085009,-0.00580493380918981,0.476881414503671,0.0555977941630622,0.328703725573416,5.38198676401215e-17,NA,48,48,48,0.783963926562932
"ENSG00000115275.11","MOGS",0.711029773624363,0.00897607450714756,0.477065785876173,0.0177945675901236,0.11863424000506,3.64034929963341e-06,NA,24,24,24,0.783963926562932
"ENSG00000056558.10","TRAF1",0.71097292008648,0.00878299837823446,0.477101016850207,0.02580771858764,0.328790409176096,6.58581635541685e-17,NA,46,46,46,0.783963926562932
"ENSG00000084207.15","GSTP1",-0.710927527983687,-0.0188849050268369,0.477129146429861,0.00524231243202502,0.12201113671517,3.54801237004957e-06,NA,13,13,13,0.783963926562932
"ENSG00000119537.15","KDSR",-0.710921111314496,-0.0301646022374423,0.477133122926215,0.00220799055385412,0.0304572984900363,0.0265914848676226,NA,21,21,21,0.783963926562932
"ENSG00000165863.16","C10orf82",-0.710919765564146,-0.00797209157557852,0.477133956908141,0.0204249088797753,0.0273269047631629,0.0317716212234847,NA,27,27,27,0.783963926562932
"ENSG00000235021.1","RP11-439E19.7",-0.709402249603646,-0.00961790323342635,0.478074892143569,0.017604124084121,0.0731359870115147,0.000557315731349552,NA,16,16,16,0.785251386371432
"ENSG00000110911.14","SLC11A2",0.708883505858039,0.0358607563637798,0.478396771512941,0.00124729596473717,0.053352112697416,0.00247269125337072,NA,30,30,30,0.785521516896866
"ENSG00000107736.19","CDH23",0.70802566375542,0.0103605198761668,0.478929320418976,0.0190038560938282,0.172809181981671,2.34648343656151e-08,NA,10,10,10,0.786031228033167
"ENSG00000240038.6","AMY2B",-0.70760192528207,-0.0276520909940276,0.479192496920768,0.002427646554974,0.0278573589833728,0.0334783143591274,NA,19,19,19,0.786031228033167
"ENSG00000281831.1","HCP5B",-0.707266948468784,-0.00406795809390967,0.47940060097579,0.137490999697162,0.42246149776728,3.27853766703282e-22,NA,55,74,74,0.786031228033167
"ENSG00000272541.1","XXbac-BPGBPG55C20.1",-0.707034897412244,-0.00712534045222532,0.479544791405009,0.0411768643277245,0.230788217318942,5.57658224305103e-11,NA,52,56,56,0.786031228033167
"ENSG00000223496.2","EXOSC6",-0.70699146678662,-0.00510972858788907,0.479571780683096,0.0633582327101435,0.564124710072165,1.17008511126601e-35,NA,12,12,12,0.786031228033167
"ENSG00000133424.20","LARGE1",-0.706697878156932,-0.0249833852581445,0.479754248446553,0.00227465502382082,0.11381283254895,6.72929934522002e-06,NA,62,62,62,0.786031228033167
"ENSG00000171843.15","MLLT3",-0.705857143322898,-0.0156990010770036,0.480276981533271,0.00684972572672337,0.0322280850531749,0.0215950364112304,NA,35,35,35,0.786031228033167
"ENSG00000239467.5","AC007405.6",-0.705686319209246,-0.0148196283577162,0.48038323062193,0.0101533967020592,0.0587026095323416,0.00179376876213333,NA,16,17,17,0.786031228033167
"ENSG00000259656.1","RP11-325E5.1",0.705564086171376,0.00735590940650322,0.480459264921827,0.0271753184995228,0.0249307604273227,0.0439683396739843,NA,29,29,29,0.786031228033167
"ENSG00000084628.9","NKAIN1",0.705289035326378,0.00506168201547468,0.480630382566576,0.10786475196465,0.547642683259965,1.30907393920394e-32,NA,13,13,13,0.786031228033167
"ENSG00000155542.11","SETD9",-0.705161007130422,-0.00427692776116785,0.480710044193612,0.095369531951871,0.399149126289892,8.26215888261081e-22,NA,70,70,70,0.786031228033167
"ENSG00000261795.1","RP11-90P13.1",-0.705081784460094,-0.0085394523684919,0.480759341678102,0.0194149168460972,0.108076494646179,1.60240402437181e-05,NA,12,12,12,0.786031228033167
"ENSG00000165271.16","NOL6",0.704591789778705,0.00581075131795791,0.481064309335852,0.0537601305441576,0.150223786076528,1.09136678350527e-07,NA,67,68,68,0.786031228033167
"ENSG00000146648.17","EGFR",-0.704347740936838,-0.00901669379595056,0.481216242117616,0.0132434747198635,0.0789673238545001,0.000326010569577048,NA,63,63,63,0.786031228033167
"ENSG00000143387.12","CTSK",-0.704332763284589,-0.00912527796809239,0.481225567316489,0.0154954589728739,0.0242019213659968,0.0437092856743046,NA,27,27,27,0.786031228033167
"ENSG00000053702.14","NRIP2",0.704113014421914,0.0123699935645032,0.481362395919375,0.0152832854206219,0.254992492897512,3.39677529272672e-12,NA,3,3,3,0.786031228033167
"ENSG00000140323.5","DISP2",-0.703973826460044,-0.00763731438642538,0.481449073506643,0.0517734572158016,0.363783610124908,3.91898482435969e-20,NA,35,35,35,0.786031228033167
"ENSG00000226508.1","LINC01918",-0.703774741494636,-0.018530105894173,0.481573065976668,0.00634589362336874,0.0252341257835769,0.044044717102985,NA,6,6,6,0.786031228033167
"ENSG00000100167.19","SEPT3",-0.703570803052765,-0.0133191499446463,0.481700099263612,0.00392944210799392,0.0299024268213299,0.0289510412236359,NA,26,26,26,0.786031228033167
"ENSG00000163629.12","PTPN13",0.702941911501791,0.00782914607913627,0.482091950674411,0.0304407606093095,0.245116560287147,5.08750240316102e-12,NA,32,32,32,0.786214110101206
"ENSG00000175390.13","EIF3F",0.702885208316164,0.0101157245609826,0.482127289961862,0.0175230614455679,0.265444267695651,5.29857666226268e-13,NA,28,28,28,0.786214110101206
"ENSG00000123545.5","NDUFAF4",-0.702270796811492,-0.0139543838255878,0.482510301694127,0.0101064916057437,0.250337280507908,1.94310582576745e-12,NA,45,45,45,0.786581641768603
"ENSG00000141338.13","ABCA8",-0.701946619882943,-0.0147591665858791,0.482712453669627,0.00643635759701501,0.0480780012465433,0.00380298474416141,NA,7,7,7,0.786654194582442
"ENSG00000109794.13","FAM149A",0.699074227713848,0.003889491044358,0.484505643812509,0.183545676938077,0.430655999757137,6.97476751014571e-23,NA,164,167,167,0.789318694947574
"ENSG00000130598.15","TNNI2",0.69856456364206,0.0190489555414227,0.484824195961229,0.00603477492447584,0.0787175565255997,0.00026987659080023,NA,5,5,5,0.789579875276283
"ENSG00000228340.5","MIR646HG",-0.698250635217041,-0.00596135318387841,0.485020465138782,0.0347080375329533,0.0696337624459925,0.000749664955675904,NA,31,32,32,0.789641801318931
"ENSG00000213221.4","DNLZ",0.697990069699139,0.00613186138874904,0.48518340431359,0.092219538432521,0.477665759869745,2.44329743705539e-30,NA,31,32,32,0.789649441462758
"ENSG00000165695.9","AK8",-0.6973898887206,-0.00792922974350738,0.485558827627625,0.0314481828726074,0.310952628042788,1.16463804448353e-15,NA,23,23,23,0.790002787695419
"ENSG00000153157.12","SYCP2L",0.696927447715908,0.00793769557994409,0.4858481994749,0.0281242774704434,0.174621689118606,3.14360200364899e-08,NA,36,36,36,0.790215943735251
"ENSG00000064652.10","SNX24",-0.696085658752353,-0.0126697571779489,0.486375187217014,0.0119727755852401,0.147841385392741,2.9938909848596e-07,NA,29,29,29,0.790404086632732
"ENSG00000251226.1","RP11-469N6.1",-0.696015498859984,-0.00400564678112173,0.486419123578499,0.150559461674779,0.230105309346385,2.13981355231255e-11,NA,35,36,36,0.790404086632732
"ENSG00000188234.13","AGAP4",0.695983651456249,0.0155324467709633,0.486439068146116,0.00540384121381876,0.544544551488741,4.54147322620614e-32,NA,9,16,16,0.790404086632732
"ENSG00000168811.6","IL12A",-0.695612778968376,-0.0250552947105743,0.486671361114861,0.00409163618898362,0.0460684282087086,0.00632542422595708,NA,5,5,5,0.79052411847759
"ENSG00000134897.13","BIVM",0.694948295419795,0.0130238975989724,0.487087704866629,0.0162662186451653,0.0256069187872224,0.0398716434744573,NA,47,47,47,0.790942937612912
"ENSG00000167526.13","RPL13",-0.694127405410624,-0.0143567167089846,0.487602313331275,0.006851651831745,0.167795472871771,3.15737565365849e-08,NA,17,17,17,0.791520996591757
"ENSG00000174226.8","SNX31",-0.693292046590782,-0.00301624168802986,0.48812629326921,0.185369685367033,0.410916174973864,3.04604992696332e-22,NA,48,48,48,0.791713546443214
"ENSG00000141580.15","WDR45B",0.693086066082502,0.0162794969264346,0.488255541478263,0.00584699190369493,0.104152157544004,3.04911806315986e-05,NA,17,17,17,0.791713546443214
"ENSG00000153898.12","MCOLN2",-0.692975434210543,-0.00533281523436236,0.488324968146175,0.108409455580683,0.31084764536552,1.1814621986463e-16,NA,53,54,54,0.791713546443214
"ENSG00000111058.7","ACSS3",0.692926672111942,0.0342794971645675,0.488355570331105,0.00239926635979789,0.0363667978346583,0.0160643170737714,NA,13,13,13,0.791713546443214
"ENSG00000135318.11","NT5E",-0.691504081231922,-0.0118344586025559,0.489248816842237,0.00872631869600565,0.142810685133086,5.15433169056087e-07,NA,52,52,52,0.792564358902355
"ENSG00000197763.14","TXNRD3",0.691304655823142,0.0183327415596265,0.489374106575546,0.00574827157005457,0.0614334776499682,0.00161321958087483,NA,28,28,28,0.792564358902355
"ENSG00000127951.6","FGL2",-0.690951723753415,-0.0281655152631332,0.489595879757943,0.00248492494777532,0.0435153990685868,0.00813763979095871,NA,12,13,13,0.792564358902355
"ENSG00000261587.2","TMEM249",0.690813406590852,0.00902231774125594,0.489682809359632,0.0274258433381815,0.0420786441932925,0.00804458360477487,NA,37,38,38,0.792564358902355
"ENSG00000152910.18","CNTNAP4",-0.690641470952537,-0.00829578999599116,0.489790879088917,0.0217924152683894,0.206531056997331,1.1806407178476e-10,NA,14,14,14,0.792564358902355
"ENSG00000181036.13","FCRL6",-0.690430344043781,-0.00695835851492634,0.489923599951162,0.0316813250133888,0.0679952409396832,0.000841763836218509,NA,47,47,47,0.792564358902355
"ENSG00000101096.19","NFATC2",-0.690321239774166,-0.0196515779801095,0.489992193830414,0.00371386441569177,0.0652933466688721,0.00103964823426375,NA,9,9,9,0.792564358902355
"ENSG00000187672.12","ERC2",-0.689698334941543,-0.0163500729223826,0.490383913179063,0.00944105473929406,0.0331984024125809,0.0207366197395265,NA,47,48,48,0.792776755360158
